ID;RegioS;Perioden;TotaleBevolking_1;Bevolkingsdichtheid_57;TypeEenpersoonshuishouden_122;TypeEenoudergezin_123;TypePaarZonderKind_124;TypePaarMetKindEren_125;BronInkomenAlsWerknemer_126;BronInkomenAlsZelfstandige_127;AfstandTotHuisartsenpraktijk_209;AantalHuisartsenpraktijkenBinnen3Km_210;AfstandTotKinderdagverblijf_214;AantalKinderdagverblijvenBinnen3Km_215;AfstandTotSchoolBasisonderwijs_216;AfstandTotSchoolVmbo_218;AfstandTotSchoolHavoVwo_220;AfstandTotBibliotheek_226;AfstandTotSportterrein_230;AfstandTotOpenbaarGroen_231;AfstandTotOpritHoofdverkeersweg_232;AfstandTotTreinstation_233;Gemeentenaam;Provincienaam;Year
3404;GM0893;2006-01-01;13612.0;130.0;;;;;;;       .;       .;       .;       .;     0.9;     9.4;    11.0;     4.3;     1.0;     0.9;     0.7;       .;Bergen (L.);Limburg;2006
3405;GM0893;2007-01-01;13561.0;129.0;;;;;;;     2.2;     0.7;     3.0;     0.6;     0.9;    10.5;    11.0;     4.3;       .;       .;     0.7;     7.7;Bergen (L.);Limburg;2007
3406;GM0893;2008-01-01;13499.0;129.0;;;;;;;     2.2;     0.7;       .;       .;     0.9;    10.5;    11.0;     4.3;     1.0;     0.9;     0.7;     7.7;Bergen (L.);Limburg;2008
3407;GM0893;2009-01-01;13402.0;128.0;;;;;;;     2.2;     0.6;     2.1;     0.7;     0.9;    10.5;    11.0;     4.3;       .;       .;     0.7;     7.7;Bergen (L.);Limburg;2009
3408;GM0893;2010-01-01;13391.0;129.0;;;;;;;     2.2;     0.6;     2.1;     0.8;     0.9;    10.5;    11.0;       .;     1.0;     0.5;     0.7;     7.7;Bergen (L.);Limburg;2010
3409;GM0893;2011-01-01;13350.0;129.0;    20.0;    31.6;    36.0;    49.2;    42.6;    54.9;     2.2;     0.7;     1.0;     1.6;     0.9;    10.5;    11.0;       .;       .;       .;     0.7;     7.7;Bergen (L.);Limburg;2011
3410;GM0893;2012-01-01;13286.0;128.0;    20.5;    32.3;    36.8;    50.2;    43.0;    54.7;     2.2;     0.7;     1.0;     1.6;     0.9;    10.5;    11.1;     1.0;     1.0;     0.5;     1.7;     7.8;Bergen (L.);Limburg;2012
3411;GM0893;2013-01-01;13275.0;128.0;    20.4;    31.3;    37.2;    50.3;    43.9;    53.1;     2.2;     0.7;     1.0;     1.6;     0.9;    10.6;    11.1;     4.5;       .;       .;     1.7;     7.9;Bergen (L.);Limburg;2013
3412;GM0893;2014-01-01;13237.0;128.0;    21.9;    32.3;    38.8;    53.7;    44.9;    62.8;     2.2;     0.7;     1.0;     1.7;     0.9;    10.6;    11.2;     4.4;       .;       .;     1.7;     7.9;Bergen (L.);Limburg;2014
3413;GM0893;2015-01-01;13152.0;127.0;    21.8;    32.5;    38.8;    53.6;    45.8;    55.8;     2.2;     0.7;     1.0;     1.7;     0.9;    10.6;    11.2;     4.4;     0.9;     0.4;     1.7;     7.9;Bergen (L.);Limburg;2015
3414;GM0893;2016-01-01;13090.0;127.0;    22.2;    32.7;    40.1;    55.8;    47.1;    59.4;     2.2;     0.7;     1.0;     1.6;     0.9;    10.6;    11.2;     4.4;       .;       .;     1.7;     7.9;Bergen (L.);Limburg;2016
3415;GM0893;2017-01-01;13095.0;127.0;    23.0;    35.8;    42.1;    60.4;    48.4;    72.2;     2.2;     0.7;     1.0;     1.6;     1.0;    10.6;    11.1;     4.5;     1.1;     0.4;     1.7;     7.9;Bergen (L.);Limburg;2017
3416;GM0893;2018-01-01;13106.0;127.0;    23.2;    35.9;    42.2;    61.0;    50.1;    64.1;     2.2;     0.8;     1.0;     1.6;     1.0;    11.1;    12.6;     4.4;       .;       .;     1.6;     8.1;Bergen (L.);Limburg;2018
3417;GM0893;2019-01-01;13140.0;127.0;    24.5;    41.3;    47.1;    64.6;    52.1;    78.9;     2.2;     0.8;     1.0;     1.6;     1.0;    10.9;    12.2;     4.2;       .;       .;     1.6;     8.0;Bergen (L.);Limburg;2019
3418;GM0893;2020-01-01;13085.0;127.0;    25.7;    40.6;    45.7;    66.9;    53.9;    72.1;     2.2;     0.7;     1.0;     1.6;     1.0;    11.0;    12.3;     4.3;       .;       .;     1.6;     8.1;Bergen (L.);Limburg;2020
3419;GM0893;2021-01-01;13108.0;127.0;       .;       .;       .;       .;    55.8;       .;     2.2;     0.7;     1.0;     1.5;     1.0;    11.3;    13.7;     4.3;       .;       .;     1.7;     8.1;Bergen (L.);Limburg;2021
3420;GM0893;2022-01-01;13106.0;127.0;;;;;;;     2.3;     0.7;     1.0;     1.6;       .;       .;       .;     4.5;       .;       .;     1.7;     8.1;Bergen (L.);Limburg;2022
3421;GM0893;2023-01-01;13119.0;127.0;;;;;;;;;;;;;;;;;;;Bergen (L.);Limburg;2023
3422;GM0373;1995-01-01;14166.0;431.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;1995
3423;GM0373;1996-01-01;14162.0;431.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;1996
3424;GM0373;1997-01-01;14144.0;432.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;1997
3425;GM0373;1998-01-01;14125.0;432.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;1998
3426;GM0373;1999-01-01;13892.0;425.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;1999
3427;GM0373;2000-01-01;13736.0;420.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2000
3428;GM0373;2001-01-01;31687.0;326.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2001
3429;GM0373;2002-01-01;31926.0;329.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2002
3430;GM0373;2003-01-01;31742.0;327.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2003
3431;GM0373;2004-01-01;31738.0;327.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2004
3432;GM0373;2005-01-01;31694.0;326.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen (NH.);Noord-Holland;2005
3433;GM0373;2006-01-01;31505.0;325.0;;;;;;;       .;       .;       .;       .;     0.7;     4.3;     4.5;     1.5;     0.8;     0.4;     1.5;       .;Bergen (NH.);Noord-Holland;2006
3434;GM0373;2007-01-01;31332.0;323.0;;;;;;;     1.0;     1.7;     2.0;     1.2;     0.7;     4.3;     4.5;     1.6;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2007
3435;GM0373;2008-01-01;31220.0;322.0;;;;;;;     1.0;     1.7;       .;       .;     0.7;     4.3;     4.5;     1.5;     0.8;     0.4;     1.5;     6.5;Bergen (NH.);Noord-Holland;2008
3436;GM0373;2009-01-01;31154.0;321.0;;;;;;;     1.0;     1.7;     1.9;     1.2;     0.7;     4.3;     4.5;     1.5;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2009
3437;GM0373;2010-01-01;30985.0;319.0;;;;;;;     1.0;     1.7;     1.8;     1.4;     0.7;     4.2;     4.3;       .;     0.8;     0.4;     1.5;     6.5;Bergen (NH.);Noord-Holland;2010
3438;GM0373;2011-01-01;30868.0;318.0;    26.1;    33.3;    50.5;    65.4;    47.6;    74.5;     1.0;     1.7;     1.5;     1.3;     0.7;     4.2;     4.3;       .;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2011
3439;GM0373;2012-01-01;30682.0;316.0;    26.7;    33.4;    50.9;    64.7;    48.0;    72.6;     1.0;     1.4;     1.5;     1.3;     0.7;     4.1;     4.2;     1.6;     0.8;     0.4;     1.4;     6.5;Bergen (NH.);Noord-Holland;2012
3440;GM0373;2013-01-01;30333.0;312.0;    26.1;    33.5;    53.5;    66.6;    48.8;    65.5;     1.0;     1.4;     1.4;     1.6;     0.8;     4.1;     4.2;     1.6;       .;       .;     1.4;     6.5;Bergen (NH.);Noord-Holland;2013
3441;GM0373;2014-01-01;30076.0;310.0;    30.7;    35.7;    55.5;    74.5;    50.6;    83.6;     1.0;     1.3;     1.2;     2.0;     0.8;     4.3;     4.4;     1.6;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2014
3442;GM0373;2015-01-01;30005.0;309.0;    27.0;    36.1;    56.8;    72.4;    51.8;    84.8;     1.0;     1.3;     1.3;     1.9;     0.8;     4.3;     4.4;     1.6;     0.8;     0.3;     1.5;     6.5;Bergen (NH.);Noord-Holland;2015
3443;GM0373;2016-01-01;29943.0;308.0;    28.2;    41.6;    53.0;    73.8;    54.8;    73.8;     1.0;     1.4;     1.3;     2.1;     0.8;     4.3;     4.4;     1.7;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2016
3444;GM0373;2017-01-01;29844.0;307.0;    30.4;    42.0;    59.6;    79.3;    56.5;    75.6;     1.1;     1.4;     0.8;     3.9;     0.8;     4.2;     4.4;     1.6;     1.1;     0.3;     1.5;     6.5;Bergen (NH.);Noord-Holland;2017
3445;GM0373;2018-01-01;29941.0;303.0;    30.4;    42.0;    57.7;    84.2;    59.2;    86.2;     1.1;     1.5;     0.8;     4.7;     0.8;     3.7;     4.4;     1.6;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2018
3446;GM0373;2019-01-01;29974.0;303.0;    34.7;    46.8;    67.6;    98.8;    60.9;   115.3;     1.1;     1.5;     0.8;     4.6;     0.8;     3.7;     4.3;     1.6;       .;       .;     1.5;     6.4;Bergen (NH.);Noord-Holland;2019
3447;GM0373;2020-01-01;29839.0;302.0;    34.1;    45.8;    65.4;    92.8;    64.0;   107.1;     1.3;     1.4;     0.8;     3.3;     0.8;     3.7;     4.3;     1.6;       .;       .;     1.5;     6.4;Bergen (NH.);Noord-Holland;2020
3448;GM0373;2021-01-01;29715.0;300.0;    34.7;       .;    67.3;    99.5;    67.0;       .;     1.3;     1.4;     0.8;     3.3;     0.8;     3.7;     4.2;     1.6;       .;       .;     1.5;     6.4;Bergen (NH.);Noord-Holland;2021
3449;GM0373;2022-01-01;29723.0;300.0;;;;;;;     1.4;     1.4;     0.9;     3.2;       .;       .;       .;     1.6;       .;       .;     1.5;     6.5;Bergen (NH.);Noord-Holland;2022
3450;GM0373;2023-01-01;30138.0;304.0;;;;;;;;;;;;;;;;;;;Bergen (NH.);Noord-Holland;2023
3451;GM0748;1995-01-01;47915.0;1176.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;1995
3452;GM0748;1996-01-01;48735.0;1196.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;1996
3453;GM0748;1997-01-01;63233.0;782.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;1997
3454;GM0748;1998-01-01;63983.0;792.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;1998
3455;GM0748;1999-01-01;64663.0;800.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;1999
3456;GM0748;2000-01-01;65104.0;805.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2000
3457;GM0748;2001-01-01;65363.0;808.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2001
3458;GM0748;2002-01-01;65793.0;813.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2002
3459;GM0748;2003-01-01;66024.0;818.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2003
3460;GM0748;2004-01-01;66140.0;819.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2004
3461;GM0748;2005-01-01;66298.0;821.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bergen op Zoom;Noord-Brabant;2005
3462;GM0748;2006-01-01;65767.0;821.0;;;;;;;       .;       .;       .;       .;     0.6;     1.7;     2.0;     1.6;     1.0;     0.4;     1.5;       .;Bergen op Zoom;Noord-Brabant;2006
3463;GM0748;2007-01-01;65440.0;817.0;;;;;;;     0.7;    11.9;     1.3;     3.2;     0.6;     1.7;     2.0;     1.6;       .;       .;     1.5;     2.7;Bergen op Zoom;Noord-Brabant;2007
3464;GM0748;2008-01-01;65242.0;815.0;;;;;;;     0.7;     9.8;       .;       .;     0.6;     1.7;     2.0;     1.6;     1.0;     0.4;     1.5;     2.7;Bergen op Zoom;Noord-Brabant;2008
3465;GM0748;2009-01-01;65582.0;819.0;;;;;;;     0.7;     9.7;     1.3;     3.2;     0.5;     1.8;     2.0;     1.6;       .;       .;     1.5;     2.7;Bergen op Zoom;Noord-Brabant;2009
3466;GM0748;2010-01-01;65845.0;822.0;;;;;;;     0.7;     9.7;     0.9;     5.1;     0.5;     1.8;     2.0;       .;     0.8;     0.4;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2010
3467;GM0748;2011-01-01;66074.0;826.0;    21.1;    29.4;    38.9;    51.1;    41.6;    54.0;     0.7;     9.5;     1.0;     5.7;     0.6;     1.8;     2.0;       .;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2011
3468;GM0748;2012-01-01;66130.0;826.0;    21.4;    28.7;    39.1;    51.5;    41.6;    53.3;     0.7;     9.6;     0.9;     8.1;     0.6;     1.8;     2.0;     1.9;     1.0;     0.4;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2012
3469;GM0748;2013-01-01;66287.0;826.0;    21.4;    29.2;    39.7;    51.9;    42.6;    52.8;     0.7;     9.7;     0.8;     9.1;     0.6;     1.8;     2.0;     1.9;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2013
3470;GM0748;2014-01-01;66419.0;827.0;    22.4;    30.5;    41.7;    55.5;    44.6;    59.7;     0.8;     8.0;     0.7;     9.3;     0.6;     1.9;     2.2;     1.9;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2014
3471;GM0748;2015-01-01;66320.0;826.0;    22.8;    31.3;    42.8;    56.6;    47.6;    52.8;     0.9;     7.3;     0.7;     9.1;     0.6;     1.9;     2.2;     2.0;     1.0;     0.4;     2.0;     2.8;Bergen op Zoom;Noord-Brabant;2015
3472;GM0748;2016-01-01;66237.0;829.0;    22.9;    32.8;    42.5;    57.1;    46.8;    58.2;     0.9;     7.4;     0.6;    17.5;     0.6;     2.1;     2.2;     2.0;       .;       .;     2.0;     2.8;Bergen op Zoom;Noord-Brabant;2016
3473;GM0748;2017-01-01;66164.0;828.0;    23.5;    33.5;    44.2;    59.5;    47.8;    60.8;     0.9;     7.4;     0.6;    17.5;     0.6;     2.1;     2.2;     2.0;     1.0;     0.4;     2.0;     2.8;Bergen op Zoom;Noord-Brabant;2017
3474;GM0748;2018-01-01;66354.0;830.0;    23.8;    35.0;    44.7;    62.4;    49.0;    63.4;     0.9;     7.4;     0.6;    17.3;     0.6;     1.6;     2.2;     2.0;       .;       .;     2.0;     2.8;Bergen op Zoom;Noord-Brabant;2018
3475;GM0748;2019-01-01;66811.0;836.0;    24.9;    37.4;    47.8;    65.8;    50.9;    72.9;     0.9;     7.5;     0.6;    17.6;     0.6;     1.6;     2.1;     1.9;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2019
3476;GM0748;2020-01-01;67496.0;844.0;    25.7;    38.1;    48.5;    68.4;    53.4;    70.9;     0.9;     6.8;     0.6;    16.4;     0.6;     1.6;     2.1;     1.9;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2020
3477;GM0748;2021-01-01;67514.0;844.0;    26.8;       .;    50.3;    71.5;    55.5;       .;     0.9;     6.8;     0.6;    15.3;     0.6;     1.6;     2.1;     1.9;       .;       .;     1.9;     2.7;Bergen op Zoom;Noord-Brabant;2021
3478;GM0748;2022-01-01;67894.0;849.0;;;;;;;     0.9;     6.4;     0.6;    14.1;       .;       .;       .;     2.4;       .;       .;     2.0;     2.8;Bergen op Zoom;Noord-Brabant;2022
3479;GM0748;2023-01-01;68864.0;861.0;;;;;;;;;;;;;;;;;;;Bergen op Zoom;Noord-Brabant;2023
3625;GM1859;1995-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;1995
3626;GM1859;1996-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;1996
3627;GM1859;1997-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;1997
3628;GM1859;1998-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;1998
3629;GM1859;1999-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;1999
3630;GM1859;2000-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2000
3631;GM1859;2001-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2001
3632;GM1859;2002-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2002
3633;GM1859;2003-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2003
3634;GM1859;2004-01-01;;;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2004
3635;GM1859;2005-01-01;45227.0;175.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Berkelland;Gelderland;2005
3636;GM1859;2006-01-01;45294.0;175.0;;;;;;;       .;       .;       .;       .;     0.8;     3.8;     4.8;     1.9;     1.0;     0.6;     1.0;       .;Berkelland;Gelderland;2006
3637;GM1859;2007-01-01;45213.0;175.0;;;;;;;     1.5;     2.0;     2.8;     1.0;     0.8;     3.8;     4.8;     1.9;       .;       .;     1.1;     9.0;Berkelland;Gelderland;2007
3638;GM1859;2008-01-01;45150.0;175.0;;;;;;;     1.5;     2.0;       .;       .;     0.8;     3.9;     4.8;     1.9;     1.0;     0.7;     1.0;     9.0;Berkelland;Gelderland;2008
3639;GM1859;2009-01-01;45142.0;175.0;;;;;;;     1.5;     2.1;     1.6;     1.0;     0.8;     4.0;     4.8;     1.9;       .;       .;     1.0;     9.0;Berkelland;Gelderland;2009
3640;GM1859;2010-01-01;44978.0;174.0;;;;;;;     1.5;     2.1;     1.6;     1.0;     0.8;     3.9;     4.8;       .;     1.0;     0.6;     1.0;     9.0;Berkelland;Gelderland;2010
3641;GM1859;2011-01-01;44863.0;173.0;    20.5;    33.3;    37.7;    50.4;    42.2;    58.4;     1.5;     2.1;     1.3;     2.4;     0.8;     3.9;     4.9;       .;       .;       .;     1.0;     9.0;Berkelland;Gelderland;2011
3642;GM1859;2012-01-01;44911.0;174.0;    21.0;    33.7;    38.3;    51.0;    42.5;    59.7;     1.5;     2.1;     1.1;     3.2;     0.8;     4.0;     4.9;     1.9;     1.1;     0.6;     1.1;     9.1;Berkelland;Gelderland;2012
3643;GM1859;2013-01-01;44769.0;173.0;    20.9;    32.5;    37.9;    51.8;    43.2;    58.7;     1.5;     2.1;     1.1;     2.6;     0.8;     3.9;     4.9;     1.9;       .;       .;     1.1;     9.1;Berkelland;Gelderland;2013
3644;GM1859;2014-01-01;44666.0;173.0;    22.6;    33.9;    39.8;    53.7;    44.6;    61.8;     1.5;     2.1;     1.1;     2.4;     0.8;     3.9;     4.9;     1.9;       .;       .;     1.1;     9.1;Berkelland;Gelderland;2014
3645;GM1859;2015-01-01;44364.0;172.0;    22.0;    34.0;    39.2;    53.7;    45.5;    56.4;     1.5;     2.1;     1.1;     2.5;     0.8;     3.7;     4.9;     1.9;     1.0;     0.6;     1.1;     9.0;Berkelland;Gelderland;2015
3646;GM1859;2016-01-01;44437.0;172.0;    22.9;    35.4;    40.8;    57.0;    47.6;    61.2;     1.5;     2.1;     1.1;     2.8;     0.8;     3.7;     4.9;     1.9;       .;       .;     1.1;     9.0;Berkelland;Gelderland;2016
3647;GM1859;2017-01-01;44238.0;171.0;    23.8;    36.5;    41.7;    59.9;    48.2;    68.0;     1.5;     2.1;     1.1;     2.8;     0.8;     3.8;     4.9;     1.9;     1.0;     0.5;     1.1;     9.0;Berkelland;Gelderland;2017
3648;GM1859;2018-01-01;44032.0;171.0;    24.0;    36.6;    42.4;    60.8;    49.5;    64.7;     1.6;     2.1;     1.1;     3.1;     0.8;     2.6;     9.4;     1.9;       .;       .;     1.1;     9.1;Berkelland;Gelderland;2018
3649;GM1859;2019-01-01;43904.0;170.0;    25.1;    38.5;    45.9;    66.5;    51.5;    75.0;     1.6;     2.1;     1.1;     2.6;     0.9;     2.5;     9.7;     1.9;       .;       .;     1.3;     9.4;Berkelland;Gelderland;2019
3650;GM1859;2020-01-01;43747.0;170.0;    25.8;    39.0;    45.9;    68.3;    53.8;    72.7;     1.6;     1.9;     1.1;     2.9;     0.9;     2.5;     9.7;     1.9;       .;       .;     1.3;     9.4;Berkelland;Gelderland;2020
3651;GM1859;2021-01-01;43846.0;170.0;    26.6;       .;    48.0;    72.5;    56.4;       .;     1.6;     1.9;     1.1;     2.8;     0.9;     2.6;     9.7;     1.9;       .;       .;     1.3;     9.4;Berkelland;Gelderland;2021
3652;GM1859;2022-01-01;43850.0;170.0;;;;;;;     1.6;     1.9;     1.2;     2.8;       .;       .;       .;     1.9;       .;       .;     1.3;     9.5;Berkelland;Gelderland;2022
3653;GM1859;2023-01-01;44022.0;171.0;;;;;;;;;;;;;;;;;;;Berkelland;Gelderland;2023
3683;GM1721;1995-01-01;;;;;;;;;;;;;;;;;;;;;Bernheze;Noord-Brabant;1995
3684;GM1721;1996-01-01;27918.0;311.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;1996
3685;GM1721;1997-01-01;28096.0;313.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;1997
3686;GM1721;1998-01-01;28291.0;315.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;1998
3687;GM1721;1999-01-01;28345.0;315.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;1999
3688;GM1721;2000-01-01;28579.0;318.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;2000
3689;GM1721;2001-01-01;28664.0;319.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Bernheze;Noord-Brabant;2001
